Course ID,Course Name,Average Rating,Average Sentiment Score,Average Score,Platform,Institution,Course URL,Number of Ratings,Number of Reviews
2163486,Complete ASP NET MVC Web Development - Newbie to Ninja!,5.0,4.02,9.02,Udemy ,Not Available,Not Available,1,1
2163740,Learn C#.Net Core With Real World Examples,4.75,4.236666666666667,8.986666666666666,Udemy ,Not Available,Not Available,6,6
2164176,RESTful Web Service with Java JAX-RS. Create & Deploy to AWS,4.375,4.18,8.555,Udemy ,Not Available,Not Available,8,8
2164254,JavaScript Game Development: Create Your Own Breakout Game,5.0,4.18,9.18,Udemy ,Not Available,Not Available,3,3
2164496,"Learn SVG Animation - With HTML, CSS & Javascript",4.0,4.215,8.215,Udemy ,Not Available,Not Available,8,8
2164988,Learn Dart Programming for Flutter,5.0,3.64,8.64,Udemy ,Not Available,Not Available,2,2
2165246,Data Structures and Algorithms - The Complete Masterclass,4.311688311688312,4.106753246753247,8.41844155844156,Udemy ,Not Available,Not Available,77,77
2165344,Pandas & Seaborn Data Science and Visualization Masterclass,4.0,4.14,8.14,Udemy ,Not Available,Not Available,1,1
2165934,Amazing C language training to try right now,4.5,4.54,9.04,Udemy ,Not Available,Not Available,1,1
2166082,Secured Login Registration System in PHP - Email Activation,3.8,4.279999999999999,8.08,Udemy ,Not Available,Not Available,5,5
2166132,C# For Beginners: Learn C# Programming From Scratch,4.625,4.385,9.01,Udemy ,Not Available,Not Available,4,4
2166878,Byte-Sized-Chunks: Sorting and Searching Algorithms,4.625,4.135,8.76,Udemy ,Not Available,Not Available,4,4
2167902,Apache Kafka Series - Learn Apache Kafka for Beginners v2,5.0,4.14,9.14,Udemy ,Not Available,Not Available,1,1
2167996,Design Patterns in Python,4.5,4.071666666666666,8.571666666666667,Udemy ,Not Available,Not Available,12,12
2170844,Become a Certified Web Developer,4.0,4.272,8.272,Udemy ,Not Available,Not Available,5,5
217184,RxJs 6 In Practice (with FREE E-Book),4.75,4.42,9.17,Udemy ,Not Available,Not Available,2,2
2173272,Docker Crash Course for busy DevOps and Developers,4.25,4.3,8.55,Udemy ,Not Available,Not Available,4,4
2173362,SQL Server SSAS (Multidimensional MDX) - an Introduction,3.0,3.0,6.0,Udemy ,Not Available,Not Available,1,1
2173750,The Unity C# Survival Guide,4.387931034482759,3.9465517241379313,8.33448275862069,Udemy ,Not Available,Not Available,58,58
2173984,Maven Crash Course: Step-by-Step Introduction for Beginners,4.833333333333333,3.86,8.693333333333333,Udemy ,Not Available,Not Available,3,3
2174138,PHP 7 - A Simple Guide to Database Connections with PHP PDO,4.833333333333333,4.326666666666667,9.159999999999998,Udemy ,Not Available,Not Available,3,3
217418,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),4.666666666666667,4.306666666666668,8.973333333333334,Udemy ,Not Available,Not Available,3,3
2174410,Hello Python - Python Programming for Beginners,4.568181818181818,3.753636363636363,8.32181818181818,Udemy ,Not Available,Not Available,22,22
2175172,WordPress Security: Secure Your Site Against Hackers!,5.0,3.14,8.14,Udemy ,Not Available,Not Available,2,2
2175904,Unity & C# - Build A Complete 2D Mobile Platformer Game,5.0,3.96,8.96,Udemy ,Not Available,Not Available,1,1
2176534,How to Make a Freaking iPhone App - iOS 10 and Swift 3,4.166666666666667,3.766666666666667,7.933333333333334,Udemy ,Not Available,Not Available,6,6
2176786,The Complete ASP.NET MVC 5 Course,5.0,4.24,9.24,Udemy ,Not Available,Not Available,1,1
2177352,Become a Good Matlab Programmer in 30 days,5.0,3.3,8.3,Udemy ,Not Available,Not Available,2,2
2177382,Unity: Particles from beginner to advanced!,4.0,3.88,7.88,Udemy ,Not Available,Not Available,1,1
2178650,Getting Started with Ruby on Rails,5.0,3.76,8.76,Udemy ,Not Available,Not Available,1,1
2180008,Android Java Masterclass - Become an App Developer,4.277777777777778,4.06,8.337777777777779,Udemy ,Not Available,Not Available,9,9
2180720,Learn Python by Building a Blockchain & Cryptocurrency,4.6,3.868,8.468,Udemy ,Not Available,Not Available,5,5
2180978,Machine Learning with Python from Scratch,3.0,3.44,6.44,Udemy ,Not Available,Not Available,1,1
2181056,C++: A complete guide to INTERMEDIATE C++,5.0,4.29,9.29,Udemy ,Not Available,Not Available,2,2
2181216,Hands-On Microservices with Python,4.388888888888889,3.66,8.04888888888889,Udemy ,Not Available,Not Available,9,9
2181338,The Complete Database Design & Modeling Beginners Tutorial,4.785714285714286,4.248571428571428,9.034285714285714,Udemy ,Not Available,Not Available,7,7
2182134,Kotlin for Android O Development: From Beginner to Advanced,4.75,4.65,9.4,Udemy ,Not Available,Not Available,2,2
2182980,REST API Testing(Automation) from scratch-Rest Assured java,4.9,4.176,9.076,Udemy ,Not Available,Not Available,5,5
2183036,Become a WordPress Developer: Unlocking Power With Code,4.0,4.16,8.16,Udemy ,Not Available,Not Available,4,4
2183054,Learn How To Code Games In Roblox Studio,4.55,3.722,8.272,Udemy ,Not Available,Not Available,10,10
2183316,Learn To Code Like a Pro With VI Editor,4.7,4.38,9.08,Udemy ,Not Available,Not Available,5,5
2183484,Building Microservices with Node.js,4.666666666666667,3.686666666666667,8.353333333333333,Udemy ,Not Available,Not Available,3,3
2183500,Make Your First 2D Game with Unity & C# - Beginner Course,4.555555555555555,3.949777777777778,8.505333333333333,Udemy ,Not Available,Not Available,45,45
2185892,Become a Certified Web Developer,4.166666666666667,3.766666666666667,7.933333333333334,Udemy ,Not Available,Not Available,3,3
2185976,Build a Social Network from Scratch: JavaScript PHP + MySQL,3.8333333333333335,4.266666666666667,8.1,Udemy ,Not Available,Not Available,3,3
2186622,Kotlin for Beginners: Learn Programming With Kotlin,5.0,4.42,9.42,Udemy ,Not Available,Not Available,1,1
2187182,JavaScript Design Patterns: 20 Patterns for Expert Code,4.642857142857143,4.282857142857143,8.925714285714287,Udemy ,Not Available,Not Available,7,7
2187626,Go: The Complete Developer's Guide (Golang),3.5,4.12,7.62,Udemy ,Not Available,Not Available,1,1
2187876,Just Express (with a bunch of node and http). In detail.,5.0,4.52,9.52,Udemy ,Not Available,Not Available,2,2
218944,Selenium WebDriver with Python - Basics to Intermediate,4.347222222222222,3.873333333333333,8.220555555555556,Udemy ,Not Available,Not Available,36,36
2191350,The Docker for DevOps course: From development to production,5.0,4.2,9.2,Udemy ,Not Available,Not Available,1,1
2192380,Vue.js Essentials - 3 Course Bundle,4.083333333333333,4.37,8.453333333333333,Udemy ,Not Available,Not Available,6,6
2192526,Beyond Beginner GameMaker Studio 2 - Creating A Full Game,4.1875,3.75,7.9375,Udemy ,Not Available,Not Available,8,8
2192568,Node with React: Fullstack Web Development,2.25,3.21,5.46,Udemy ,Not Available,Not Available,2,2
2192886,Asp.Net Core : The Complete Guide To Build RESTful Api's,4.512820512820513,3.875897435897436,8.388717948717948,Udemy ,Not Available,Not Available,39,39
2193596,React js. From the beginning. w/ Redux and React Router,4.0,4.4,8.4,Udemy ,Not Available,Not Available,1,1
2194138,Learn Responsive Web Development from Scratch,4.0,4.66,8.66,Udemy ,Not Available,Not Available,1,1
2194420,Apple Watch - Go From Newbie to Pro by Building 15 Apps,4.0,3.9,7.9,Udemy ,Not Available,Not Available,1,1
2194712,"C, C++, Python and Ruby Programming",4.166666666666667,4.025,8.191666666666666,Udemy ,Not Available,Not Available,12,12
2195176,Kotlin for Android & Java Developers: Clean Code on Android,4.125,4.395,8.52,Udemy ,Not Available,Not Available,4,4
2195180,Javascript for Beginners Learn by Doing Practical Exercises,4.6,3.648,8.248,Udemy ,Not Available,Not Available,5,5
2195280,Python for Beginners: Learn Python Programming (Python 3),4.375,4.07,8.445,Udemy ,Not Available,Not Available,4,4
2195326,Angular Styling & Animations (for Angular 2+),4.6875,3.995,8.6825,Udemy ,Not Available,Not Available,8,8
2195494,Learn Solidity with Blockchain and Ethereum Essentials,4.625,4.385,9.01,Udemy ,Not Available,Not Available,4,4
2196084,Learn Python Programming Masterclass,4.5,4.66,9.16,Udemy ,Not Available,Not Available,1,1
2196558,Scrum Certification Prep +Scrum Master+ Agile Scrum Training,4.5,4.6,9.1,Udemy ,Not Available,Not Available,1,1
2197122,MEVP Stack Vue JS 2 Course: MySQL + Express.js + Vue.js +PHP,5.0,3.0,8.0,Udemy ,Not Available,Not Available,1,1
2197210,The Complete 2019 Fullstack Web Developer Course,5.0,2.58,7.58,Udemy ,Not Available,Not Available,1,1
2197214,Learn and Understand AngularJS,4.0,3.885,7.885000000000001,Udemy ,Not Available,Not Available,4,4
2197508,Python for Beginners with Examples,4.5,2.76,7.260000000000001,Udemy ,Not Available,Not Available,3,3
2198314,HTML Tutorial: HTML & CSS for Beginners,5.0,4.029999999999999,9.03,Udemy ,Not Available,Not Available,2,2
2198350,Become a Good Matlab Programmer in 30 days,5.0,3.84,8.84,Udemy ,Not Available,Not Available,1,1
219838,Learn XML Crash Course: Discover Essential XML Fundamentals,4.347222222222222,3.9977777777777774,8.345,Udemy ,Not Available,Not Available,36,36
2198412,SQL Programming Basics,4.5,3.1,7.6,Udemy ,Not Available,Not Available,1,1
2198420,The Complete iOS SDK Development Course - be job-ready!,5.0,4.38,9.38,Udemy ,Not Available,Not Available,1,1
2198810,Salesforce Lightning Component,4.714285714285714,3.9457142857142857,8.66,Udemy ,Not Available,Not Available,7,7
2199076,Learn SQL and MySQL in 3 Hours,5.0,2.24,7.24,Udemy ,Not Available,Not Available,1,1
2199212,Python for Financial Analysis and Algorithmic Trading,5.0,4.96,9.96,Udemy ,Not Available,Not Available,1,1
2199834,JavaScript For Beginners - Learn JavaScript From Scratch,4.875,3.94,8.815,Udemy ,Not Available,Not Available,4,4
2200284,Learn MongoDB : Leading NoSQL Database from scratch,4.307692307692308,4.455384615384616,8.763076923076921,Udemy ,Not Available,Not Available,13,13
2200286,Learn to code with HTML - Beginner to Expert,4.175,4.149,8.324,Udemy ,Not Available,Not Available,20,20
2200644,JavaScript in Action - Build 3 examples from scratch,5.0,3.5,8.5,Udemy ,Not Available,Not Available,1,1
2200716,The Ultimate Web Developer How To Guide,4.35,4.188000000000001,8.538,Udemy ,Not Available,Not Available,10,10
2200816,Learn OAuth 2.0 - Get started as an API Security Expert,5.0,2.32,7.32,Udemy ,Not Available,Not Available,1,1
2200924,Hands-On Auto DevOps with GitLab CI,4.75,4.26,9.010000000000002,Udemy ,Not Available,Not Available,2,2
2201164,Modern JavaScript (from Novice to Ninja),4.482456140350878,3.9796491228070177,8.462105263157895,Udemy ,Not Available,Not Available,114,114
220192,The Modern JavaScript Bootcamp (2019),4.25,4.043333333333333,8.293333333333335,Udemy ,Not Available,Not Available,6,6
2203108,Microsoft SQL for Beginners,5.0,4.58,9.58,Udemy ,Not Available,Not Available,2,2
2203300,iOS 12 & Swift - The Complete iOS App Development Bootcamp,4.7,4.126,8.826,Udemy ,Not Available,Not Available,10,10
2204636,Build an Augmented Reality android app in 1 hour!,4.166666666666667,4.088888888888889,8.255555555555555,Udemy ,Not Available,Not Available,9,9
22062,Break Into The Programming Business,4.666666666666667,4.16,8.826666666666666,Udemy ,Not Available,Not Available,9,9
2206414,"Beginner Full Stack Web Development: HTML, CSS, React & Node",4.5,3.0,7.5,Udemy ,Not Available,Not Available,1,1
22065,Materialize CSS From Scratch With 5 Projects,3.142857142857143,3.8114285714285714,6.954285714285715,Udemy ,Not Available,Not Available,7,7
2207048,How To Get A Job In The Video Game Industry,4.681818181818182,3.843636363636364,8.525454545454545,Udemy ,Not Available,Not Available,11,11
2208130,Master Lambda Expressions in Java 8,5.0,3.9,8.9,Udemy ,Not Available,Not Available,2,2
2210908,How to Make a Wordpress Website 2019 Easy for all,2.5,3.92,6.42,Udemy ,Not Available,Not Available,1,1
2210924,Webpack 2: The Complete Developer's Guide,4.0,3.98,7.98,Udemy ,Not Available,Not Available,1,1
2211316,Filemaker Bookings and Reservation System,3.0,4.48,7.48,Udemy ,Not Available,Not Available,2,2
2211934,SQL - Introduction to MySQL + a glimpse to MsSQL & PL/SQL,4.214285714285714,3.717142857142857,7.9314285714285715,Udemy ,Not Available,Not Available,7,7
2213280,The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert,5.0,4.38,9.38,Udemy ,Not Available,Not Available,1,1
2213666,Next JS with React Hooks - Building SSR React Applications,4.333333333333333,4.32,8.653333333333334,Udemy ,Not Available,Not Available,3,3
2213678,Java Basics: Learn to Code the Right Way,5.0,4.366666666666667,9.366666666666667,Udemy ,Not Available,Not Available,3,3
2213852,A-Frame Web VR Programming Tutorial Series (Virtual Reality),4.0,4.82,8.82,Udemy ,Not Available,Not Available,1,1
2214658,The Complete Android Material Design Course,4.75,3.936666666666667,8.686666666666666,Udemy ,Not Available,Not Available,6,6
221674,"Git Complete: The definitive, step-by-step guide to Git",4.408376963350785,3.945549738219895,8.35392670157068,Udemy ,Not Available,Not Available,382,382
221696,Git Going Fast: One Hour Git Crash Course,4.3539094650205765,4.012757201646091,8.366666666666667,Udemy ,Not Available,Not Available,243,243
2218040,The Complete Flutter Development Bootcamp with Dart,4.5,4.3100000000000005,8.81,Udemy ,Not Available,Not Available,2,2
2218762,30 Days of Python | Unlock your Python Potential,4.142857142857143,4.14,8.282857142857143,Udemy ,Not Available,Not Available,7,7
2218844,Random Forest Algorithm in Machine Learning,4.285714285714286,4.085714285714286,8.371428571428572,Udemy ,Not Available,Not Available,7,7
2219258,WebServices/Rest API Testing with SoapUI +Real time Projects,4.5,2.78,7.279999999999999,Udemy ,Not Available,Not Available,2,2
2220180,Ethereum and Solidity: The Complete Developer's Guide,3.875,4.09,7.965,Udemy ,Not Available,Not Available,4,4
2220554,Build a Backend REST API with Python & Django - Beginner,4.25,2.95,7.199999999999999,Udemy ,Not Available,Not Available,2,2
2220736,End to End automation testing with Cypress,4.1,3.903,8.003,Udemy ,Not Available,Not Available,20,20
2221190,The Complete JavaScript Course 2019: Build Real Projects!,4.666666666666667,3.784444444444445,8.45111111111111,Udemy ,Not Available,Not Available,9,9
2221368,React Native - The Practical Guide,5.0,4.48,9.48,Udemy ,Not Available,Not Available,4,4
2221678,Mathematical Foundation For Machine Learning and AI,5.0,4.24,9.24,Udemy ,Not Available,Not Available,1,1
222208,Learning Python for Data Analysis and Visualization,3.25,4.34,7.59,Udemy ,Not Available,Not Available,2,2
2222278,Salesforce Development Training for Beginners,5.0,3.94,8.94,Udemy ,Not Available,Not Available,1,1
2222420,DevOps: CI/CD using AWS CodePipeline & Elastic Beanstalk,4.5,2.87,7.37,Udemy ,Not Available,Not Available,4,4
2222446,"Mastering Django Part 1 - AJAX, Class Based Views, Forms",3.9375,3.9758333333333336,7.913333333333334,Udemy ,Not Available,Not Available,24,24
2222648,Build a Realtime App with React Hooks and GraphQL,4.2631578947368425,4.182105263157895,8.445263157894738,Udemy ,Not Available,Not Available,19,19
2223404,Progressive Web Apps (PWA) - The Complete Guide,4.361111111111111,3.94,8.301111111111112,Udemy ,Not Available,Not Available,18,18
222420,Build Your Own First Person Shooter / Survival Game in Unity,5.0,4.8,9.8,Udemy ,Not Available,Not Available,1,1
2224296,Java for Complete Beginners,3.8333333333333335,4.3,8.133333333333333,Udemy ,Not Available,Not Available,3,3
2224520,New to AngularJS Automation.?Try Protractor-Best for Newbies,4.5,4.132,8.632000000000001,Udemy ,Not Available,Not Available,5,5
2224622,The Complete Ruby on Rails Developer Course,5.0,3.0,8.0,Udemy ,Not Available,Not Available,1,1
2225282,100 Python Challenges to Boost Your Python Skills,4.0,4.7,8.7,Udemy ,Not Available,Not Available,1,1
2225304,Complete Guide to Build IOT Things from Scratch to Market,5.0,3.64,8.64,Udemy ,Not Available,Not Available,2,2
2225984,MongoDB 4.0 : MongoDB Developer & Admin Course,3.25,4.234999999999999,7.485,Udemy ,Not Available,Not Available,4,4
222628,Java Maven :101 Stop Building Java Programs the Hard Way!,4.348739495798319,3.936302521008404,8.285042016806722,Udemy ,Not Available,Not Available,119,119
2226290,Godot : Beginner to Advanced - Complete Course,5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
2227364,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),4.444444444444445,4.184444444444444,8.628888888888888,Udemy ,Not Available,Not Available,9,9
2227560,Basics of Linux Shell,4.833333333333333,4.04,8.873333333333333,Udemy ,Not Available,Not Available,6,6
2227658,Amazon Alexa Development: From Beginner to Intermediate,4.3,3.74,8.04,Udemy ,Not Available,Not Available,5,5
2228128,The Complete Web Developer in 2019: Zero to Mastery,5.0,4.640000000000001,9.64,Udemy ,Not Available,Not Available,2,2
2228248,MATLAB App Designing: The ultimate Guide for MATLAB Apps,4.6,3.646666666666667,8.246666666666666,Udemy ,Not Available,Not Available,15,15
2228282,The Complete Android N Developer Course,4.333333333333333,3.82,8.153333333333334,Udemy ,Not Available,Not Available,3,3
2228414,FactorytalkViewME Training connecting  to RSLogix5000 PLC's.,2.5,4.24,6.74,Udemy ,Not Available,Not Available,1,1
2228794,Alteryx Bootcamp,3.5,4.64,8.14,Udemy ,Not Available,Not Available,1,1
222914,Xamarin Android - A Master Guide to App Development in C#,4.25,4.22,8.47,Udemy ,Not Available,Not Available,2,2
2229200,The Modern JavaScript Bootcamp (2019),5.0,4.8,9.8,Udemy ,Not Available,Not Available,1,1
2229682,Excel VBA and Macros User Forms,5.0,4.66,9.66,Udemy ,Not Available,Not Available,1,1
2230366,Build an NBA Fantasy Projection Model in Python with Pandas,5.0,4.86,9.86,Udemy ,Not Available,Not Available,1,1
2231162,Spring Boot: Learn Spring Boot From Scratch,4.416666666666667,3.606666666666667,8.023333333333333,Udemy ,Not Available,Not Available,6,6
2231700,Accelerated ES6 JavaScript Training,5.0,4.6,9.6,Udemy ,Not Available,Not Available,1,1
2231704,"MERN Stack Front To Back: Full Stack React, Redux & Node.js",4.0,4.155,8.155000000000001,Udemy ,Not Available,Not Available,4,4
2231706,GraphQL with React: The Complete Developers Guide,4.444444444444445,3.9244444444444446,8.368888888888888,Udemy ,Not Available,Not Available,9,9
2231916,SQL Server Essentials in an hour: The SELECT statement,5.0,2.44,7.439999999999999,Udemy ,Not Available,Not Available,2,2
2232926,Complete C# Unity Developer 2D: Learn to Code Making Games,4.777777777777778,4.128888888888889,8.906666666666666,Udemy ,Not Available,Not Available,9,9
2233316,WordPress E-Commerce With WooCommerce: Novice To Store Owner,5.0,2.8,7.8,Udemy ,Not Available,Not Available,1,1
2233498,Getting Started with React Hooks,4.117647058823529,4.08,8.19764705882353,Udemy ,Not Available,Not Available,17,17
2233622,Learn Python Scripting - Scripting Masterclass 2019,3.5,4.12,7.619999999999999,Udemy ,Not Available,Not Available,4,4
2233836,Complete ASP NET MVC Web Development - Newbie to Ninja!,4.25,3.43,7.68,Udemy ,Not Available,Not Available,4,4
2234202,Master Java Web Services and RESTful API with Spring Boot,3.875,4.485,8.36,Udemy ,Not Available,Not Available,4,4
2234204,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",5.0,4.86,9.86,Udemy ,Not Available,Not Available,1,1
2234206,Introduction to Data Structures & Algorithms in Java,3.0,4.1466666666666665,7.146666666666666,Udemy ,Not Available,Not Available,3,3
2235136,Learn by Doing: Vue JS 2.0 the Right Way,4.5,4.38,8.879999999999999,Udemy ,Not Available,Not Available,1,1
2235142,React Native: Advanced Concepts,4.166666666666667,3.4000000000000004,7.566666666666667,Udemy ,Not Available,Not Available,3,3
2235470,Python for Time Series Data Analysis,4.774193548387097,4.0200000000000005,8.794193548387097,Udemy ,Not Available,Not Available,31,31
2235576,Master Python and Excel: File Automation with OpenPyXL,4.578947368421052,4.003157894736842,8.582105263157894,Udemy ,Not Available,Not Available,19,19
2235642,Software Testing Masterclass (2019) - From Novice to Expert,4.875,4.505,9.38,Udemy ,Not Available,Not Available,4,4
2235952,Mastering ARKit for iOS,5.0,3.68,8.68,Udemy ,Not Available,Not Available,1,1
2236020,Apache NiFi - Complete Guide (Hortonworks DataFlow - HDF),4.456521739130435,4.0200000000000005,8.476521739130435,Udemy ,Not Available,Not Available,23,23
2236162,Node with React: Fullstack Web Development,5.0,4.86,9.86,Udemy ,Not Available,Not Available,1,1
2236508,Pro Android: Modern Android Architectures - MVVM MVP MVC,4.875,4.035,8.91,Udemy ,Not Available,Not Available,4,4
2236684,React Pizza Shop - Ordering Food with Hooks and Firebase,4.416666666666667,3.48,7.896666666666666,Udemy ,Not Available,Not Available,6,6
2237112,Vim Masterclass,4.9,4.232,9.132,Udemy ,Not Available,Not Available,5,5
2238782,Learn SASS and SCSS,4.416666666666667,3.9466666666666654,8.363333333333333,Udemy ,Not Available,Not Available,6,6
2238888,Selenium WebDriver Training with Java and Many Live Projects,4.166666666666667,4.036666666666666,8.203333333333333,Udemy ,Not Available,Not Available,6,6
2239014,Mastering DevOps,4.666666666666667,3.9066666666666654,8.573333333333332,,Not Available,Not Available,3,3
2241060,Master the MEAN Stack - Learn By Example,1.5,3.43,4.93,Udemy ,Not Available,Not Available,2,2
2241270,JavaScript 2018: Modern Approach,5.0,4.84,9.84,Udemy ,Not Available,Not Available,1,1
2241582,Unity : Beginner to Advanced - Complete Course,4.0,4.44,8.44,Udemy ,Not Available,Not Available,1,1
2241936,The Complete 2019 Web Development Course - Build 15 Projects,4.285714285714286,4.16,8.445714285714285,Udemy ,Not Available,Not Available,7,7
2243714,"React - The Complete Guide (incl Hooks, React Router, Redux)",4.0,4.54,8.54,Udemy ,Not Available,Not Available,1,1
2244422,Learn MongoDB : Leading NoSQL Database from scratch,4.5,3.0,7.5,Udemy ,Not Available,Not Available,1,1
2245188,QC051: Math Prerequisites for Quantum Computing,4.785714285714286,3.92,8.705714285714285,Udemy ,Not Available,Not Available,7,7
2245506,Complete Python Web Course: Build 8 Python Web Apps,4.0,4.28,8.28,Udemy ,Not Available,Not Available,3,3
2245530,Installing and Manipulating Oracle Database Using SQL,5.0,4.43,9.43,Udemy ,Not Available,Not Available,2,2
2247416,The Complete ASP.NET MVC 5 Course,5.0,3.0,8.0,Udemy ,Not Available,Not Available,1,1
2248664,CSS Tutorial For Beginners: Style Your Wordpress Templates,5.0,4.54,9.54,Udemy ,Not Available,Not Available,1,1
2248896,The Complete Angular Course: Beginner to Advanced,5.0,4.78,9.78,Udemy ,Not Available,Not Available,1,1
2249094,Game Design Masterclass - Board and Digital - 4 Courses in 1,5.0,4.75,9.75,Udemy ,Not Available,Not Available,2,2
2250048,Learn Bootstrap By Building Projects - Includes Bootstrap 4,3.25,3.67,6.92,Udemy ,Not Available,Not Available,2,2
2250406,React JS Web Development - The Essentials Bootcamp,5.0,4.13,9.13,Udemy ,Not Available,Not Available,2,2
2250474,The Complete Web Developer Masterclass: Beginner To Advanced,4.2,3.868,8.068000000000001,Udemy ,Not Available,Not Available,5,5
2250764,The Complete Android Developer Course: Beginner To Advanced!,5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
2250830,Jenkins 2 Bootcamp: Fully Automate Builds to Deployment 2019,4.5,4.5600000000000005,9.06,Udemy ,Not Available,Not Available,1,1
2250916,The Complete Android & Java Developer Course - Build 21 Apps,4.25,3.37,7.62,Udemy ,Not Available,Not Available,2,2
2250964,"React - The Complete Guide (incl Hooks, React Router, Redux)",5.0,3.38,8.379999999999999,Udemy ,Not Available,Not Available,2,2
2251868,The Complete ARKit Course - Build 11 Augmented Reality Apps,3.0,3.37,6.370000000000001,Udemy ,Not Available,Not Available,2,2
2252492,Unreal Engine 4: The Complete Beginner's Course,3.75,3.57,7.32,Udemy ,Not Available,Not Available,2,2
2252882,AWS Serverless APIs & Apps - A Complete Introduction,4.5,3.48,7.98,Udemy ,Not Available,Not Available,1,1
2254642,Unreal Engine C++ Developer: Learn C++ and Make Video Games,5.0,4.4,9.4,Udemy ,Not Available,Not Available,1,1
2255072,"Create Websites from Scratch with HTML, CSS and Javascript",4.166666666666667,3.98,8.146666666666667,Udemy ,Not Available,Not Available,3,3
2255348,Python OOP : Four Pillars of OOP in Python 3 for Beginners,4.166666666666667,4.68,8.846666666666666,Udemy ,Not Available,Not Available,6,6
2256606,Designing and Building Custom Apps using Dynamics 365,4.375,4.41,8.785,Udemy ,Not Available,Not Available,4,4
2256784,Appium(Latest 1.8.2)-Mobile Automation Testing from Scratch,4.625,3.87,8.495000000000001,Udemy ,Not Available,Not Available,4,4
2256874,Programming in C - The Complete Course,3.0,4.86,7.86,Udemy ,Not Available,Not Available,1,1
2256952,Introducing Ionic 2,3.5,4.51,8.01,Udemy ,Not Available,Not Available,2,2
2257152,The Complete Guide to Django REST Framework and Vue JS,4.791666666666667,3.973333333333333,8.765,Udemy ,Not Available,Not Available,12,12
2257204,Master Riot: Learn Riot.js from Scratch,3.3,4.0,7.3,Udemy ,Not Available,Not Available,5,5
2257462,The Coding Interview Bootcamp: Algorithms + Data Structures,3.5,3.62,7.12,Udemy ,Not Available,Not Available,2,2
2257532,Create a Shopify Dropshipping Store in 1 hour,3.5,4.66,8.16,Udemy ,Not Available,Not Available,1,1
2257826,Hands-On Guide To Microservices With Java Spring Framework 5,4.625,3.92,8.545,Udemy ,Not Available,Not Available,4,4
22584,ASP NET CORE - ANGULAR 2 - Web API E-Commerce App,4.166666666666667,3.44,7.606666666666666,Udemy ,Not Available,Not Available,3,3
2258732,The Complete Angular Course: Beginner to Advanced,4.5,4.3,8.8,Udemy ,Not Available,Not Available,1,1
2258736,Object Oriented Programming (OOP) in PHP - Build An OOP Site,5.0,4.6,9.6,Udemy ,Not Available,Not Available,1,1
2258738,The Complete Python 3 Course: Go from Beginner to Advanced!,5.0,4.38,9.38,Udemy ,Not Available,Not Available,1,1
2259072,Git a Web Developer Job: Mastering the Modern Workflow,4.785714285714286,4.168571428571428,8.954285714285714,Udemy ,Not Available,Not Available,7,7
2259120,The Complete Flutter Development Bootcamp with Dart,4.523722627737226,4.082846715328468,8.606569343065694,Udemy ,Not Available,Not Available,274,274
2259748,Build an app with ASPNET Core and Angular from scratch,5.0,4.42,9.42,Udemy ,Not Available,Not Available,3,3
225976,Build a Tycoon Business Sim in Unity3D: C# Game Development,4.7,4.05,8.75,Udemy ,Not Available,Not Available,10,10
2261664,"Essential HTML, CSS & HTML5 Training",4.333333333333333,3.8,8.133333333333333,Udemy ,Not Available,Not Available,3,3
2262568,Software Architecture for the Enterprise Architect,5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
2263870,The Complete Kotlin Developer Course,4.416666666666667,3.643333333333333,8.06,Udemy ,Not Available,Not Available,6,6
2264282,Apple Watch Programming for iOS Developers - WatchOS 3 Apps,4.75,4.145,8.895,Udemy ,Not Available,Not Available,4,4
22644,Learn JIRA with real-world examples (+Confluence bonus),4.642857142857143,3.468571428571429,8.111428571428572,Udemy ,Not Available,Not Available,7,7
2265978,Oracle Database 12c SQL Certified Associate 1Z0-071,5.0,4.12,9.12,Udemy ,Not Available,Not Available,1,1
2266110,Efficient Java Multithreading with Executors,4.307692307692308,4.213846153846154,8.521538461538462,Udemy ,Not Available,Not Available,13,13
2266666,Entity Framework in Depth: The Complete Guide,5.0,2.86,7.859999999999999,Udemy ,Not Available,Not Available,1,1
2266866,The Ultimate Guide to Game Development with Unity 2019,4.5,3.874,8.373999999999999,Udemy ,Not Available,Not Available,10,10
2267006,Java for Complete Beginners,3.5,4.46,7.96,Udemy ,Not Available,Not Available,1,1
2267008,Docker Mastery: The Complete Toolset From a Docker Captain,4.0,3.42,7.42,Udemy ,Not Available,Not Available,2,2
2267352,The Complete Web Developer Bootcamp - Beginner to Expert,1.0,2.14,3.14,Udemy ,Not Available,Not Available,1,1
2267386,Build Web Apps Using EmberJS: The Complete Course,4.625,3.125,7.75,Udemy ,Not Available,Not Available,4,4
2267522,Beginning Modern C++ (C++11/C++14),3.5,3.92,7.42,Udemy ,Not Available,Not Available,1,1
